"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"237",7.40000000000001,51.7,1,1,0,0,0,0,0,0,0,0.0937499999999999,0.5
"1222",8.90000000000001,42.8,0,1,0,0,0,0,0,0,0,0.614583333333334,0.61578947368421
"41",11.1,42.5,0,1,0,0,0,0,0,0,0,0.75,0.876315789473684
"3845",11.7,65.6,0,1,0,0,0,0,0,0,0,0.822916666666667,0.5
"3096",3.2,56.4,1,0,0,1,0,0,0,1,0,0.729166666666667,0.0157894736842105
"2211",3.2,58.1,0,0,0,1,0,0,0,0,0,0.854166666666667,0.4
"2577",10.4,57.1,1,0,0,1,0,0,0,1,0,0.364583333333334,0.5
"3245",8.3,60.9,1,0,1,0,0,0,0,0,0,0.0624999999999994,0.415789473684211
"1681",18.2,83.3,0,0,0,1,0,1,0,0,0,0.489583333333333,0.284210526315789
"1730",8.2,55.2,0,1,0,0,0,0,0,0,0,0.4375,0.315789473684211
"3195",7.40000000000001,55.7,0,0,0,1,0,0,0,1,0,0.770833333333334,0.265789473684211
"3493",2.59999999999999,42.7,0,0,0,1,0,0,0,0,0,0.15625,0.115789473684211
"3124",8,35.1,1,0,0,1,0,0,0,0,0,0.34375,0.85
"897",2.8,60.4,0,0,0,1,0,0,0,0,0,0.416666666666667,0.15
"4052",16.2,45.2,0,0,0,1,0,0,0,0,0,0.697916666666667,0.15
"2262",21,72.6,0,0,1,0,0,0,0,0,0,0.71875,0.0657894736842105
"538",18.9,50.1,0,0,1,0,0,0,0,0,0,0.53125,0.434210526315789
"952",10.1,50.1,0,0,0,0,0,0,0,0,0,0.104166666666667,0.35
"1149",4.2,66.1,0,0,1,0,0,0,0,1,0,0.489583333333333,0.0657894736842105
"242",8,47.2,1,1,0,0,0,0,1,0,0,0.25,0.134210526315789
"2213",4.40000000000001,34,0,0,0,1,0,0,0,0,0,0.197916666666667,0.35
"1709",4.09999999999999,55.5,0,1,0,0,0,0,0,1,0,0.770833333333334,0.365789473684211
"422",11.5,50,1,0,0,1,1,0,0,0,0,0.895833333333333,0.0657894736842105
"3020",8.5,38.8,0,0,0,1,0,0,0,0,0,0.78125,0.0342105263157895
"1742",7.2,41,1,0,0,1,0,0,0,0,0,0.916666666666667,0.2
"2443",25.7,67.3,0,0,0,1,0,0,0,0,0,0.697916666666667,0.184210526315789
"2630",36.9,30.1,0,0,0,1,0,0,0,0,0,0.229166666666666,0.25
"2719",2.59999999999999,50.5,1,0,0,1,0,0,0,1,0,0.541666666666667,0.65
"2478",30.8,37.2,0,0,1,0,0,0,0,0,0,0.208333333333333,0.110526315789474
"1981",20.8,55.3,1,0,0,1,0,0,0,0,0,0.90625,0.565789473684211
"4094",12.1,66,0,0,1,0,0,0,0,0,0,0.458333333333333,0.45
"840",23,58.8,0,0,1,0,0,0,0,0,0,0.1875,0.0157894736842105
"3641",7.09999999999999,29,0,0,0,1,0,0,0,1,0,0.25,0.234210526315789
"3668",11.4,38.5,0,0,1,0,0,0,0,0,0,0.84375,0.05
"1098",19.3,49.3,0,0,0,1,0,0,0,0,0,0.479166666666666,0.115789473684211
"1212",12.7,54.5,1,0,0,1,0,0,0,0,0,0.833333333333334,0.05
"531",23.8,52.1,0,0,0,1,0,0,0,0,0,0.5625,0.831578947368421
"987",9.5,66.4,0,0,1,0,0,0,0,0,0,0.5625,0.681578947368421
"3813",14.5,29.7,1,0,0,1,0,0,0,0,0,0.552083333333333,0.665789473684211
"2342",13,49.1,1,0,0,1,0,0,0,0,0,0.927083333333334,0.05
"839",11.5,50,1,0,0,1,1,0,0,0,0,0.864583333333334,0.1
"357",14.2,72.8,0,0,0,1,0,0,0,1,0,0.1875,0.184210526315789
"91",20.9,29.8,0,0,0,1,0,0,0,0,0,0.854166666666667,0.2
"4104",11.5,50,1,0,0,1,1,0,0,0,0,0.479166666666666,0.5
"1479",9,61.7,0,0,1,0,0,0,0,0,0,0.291666666666667,0.465789473684211
"2482",21.4,52,0,0,1,0,0,0,0,0,0,0.937500000000001,0.3
"244",24.2,39.7,1,0,0,1,0,0,0,0,0,0.90625,0.731578947368421
"355",18.3,76.4,0,0,0,1,0,1,0,0,0,0.447916666666667,0.95
"3311",19.8,58.2,1,0,0,1,0,0,0,0,0,0.614583333333334,0.215789473684211
"2271",24.9,54.8,0,0,1,0,0,0,0,0,0,0.270833333333333,0.0842105263157895
"2327",7.3,29.3,0,0,0,1,0,0,0,0,0,0.125,0.465789473684211
"3049",4.7,50.1,0,1,0,0,0,0,0,0,0,0.5,0.6
"1919",23.4,72.2,0,0,0,1,0,1,0,0,0,0.802083333333333,0.334210526315789
"887",6.90000000000001,65.8,0,0,0,1,0,0,0,0,0,0.833333333333334,0.484210526315789
"614",3.40000000000001,43.1,1,1,0,0,0,0,0,1,0,0.0312499999999997,0.4
"3831",15,40.1,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.134210526315789
"2233",4.8,52.1,1,1,0,0,0,0,0,0,0,0.739583333333333,0.665789473684211
"666",12.2,57.5,0,1,0,0,0,0,1,0,0,0.229166666666666,0.184210526315789
"3291",8.8,68.1,0,0,0,1,0,0,0,0,0,0.25,0.4
"3555",11.7,62.3,0,0,1,0,0,0,0,0,0,0.1875,0.0157894736842105
"1622",10.1,69.8,0,0,0,1,0,0,0,0,0,0.427083333333333,0.415789473684211
"1834",11,45.6,0,1,0,0,0,0,0,0,0,0.177083333333333,0.434210526315789
"2871",16.4,34.9,1,0,0,1,0,0,0,0,1,0.541666666666667,0.9
"3204",23,53.6,0,0,1,0,0,0,0,0,0,0.125,0.215789473684211
"2021",4,48.9,1,0,0,0,0,0,1,0,0,0.427083333333333,0.0157894736842105
"222",2.40000000000001,46.1,1,0,0,1,0,0,0,0,0,0.322916666666666,0.565789473684211
"2527",25.1,49.9,0,0,0,1,0,0,0,0,0,0.4375,0.0842105263157895
"1466",24.8,46.4,0,0,0,1,0,0,0,0,0,0.510416666666667,0.184210526315789
"1196",1.3,50.4,1,0,0,1,0,0,0,0,0,0.5625,0.35
"914",15.1,29.9,0,0,0,1,0,0,0,0,0,0.40625,0.0736842105263158
"746",8.5,46.8,0,1,0,0,0,0,0,1,0,0.458333333333333,0.86578947368421
"1288",13.2,39.4,0,0,1,0,0,0,0,0,0,0.739583333333333,0.165789473684211
"2862",10.3,55,0,1,0,0,0,0,0,0,0,0.770833333333334,0.8
"807",4,56.2,1,1,0,0,0,0,0,1,0,0.322916666666666,0.45
"1734",6.40000000000001,62.3,1,0,1,0,0,0,0,0,0,0.46875,0.7
"3974",27.6,60.4,1,0,1,0,0,0,0,0,0,0.1875,0.0157894736842105
"588",28.5,51.6,0,0,0,1,0,0,0,0,0,0.854166666666667,0.0342105263157895
"2189",3,49.3,1,0,0,1,0,0,0,0,0,0.260416666666667,0.05
"955",21.8,47.1,0,0,0,1,0,0,0,0,0,0.708333333333333,0.184210526315789
"3101",5,51.8,0,1,0,0,0,0,0,0,0,0.458333333333333,0.265789473684211
"177",11.3,29.5,0,0,0,1,0,0,0,0,0,0.572916666666667,0.265789473684211
"2833",18.1,38.8,0,0,0,1,0,0,0,0,0,0.28125,0.234210526315789
"1729",30.1,64.1,0,0,0,1,0,0,0,0,0,0.75,0.265789473684211
"3780",22.8,32.5,0,0,1,0,0,1,0,0,0,0.177083333333333,0.184210526315789
"3526",15.1,31,0,0,0,1,0,0,0,0,0,0.354166666666667,0.7
"3817",12.6,70.5,1,0,0,1,0,0,0,1,0,0.0208333333333329,0.465789473684211
"2490",13,56.4,0,1,0,0,0,0,0,0,0,0.354166666666667,0.731578947368421
"2135",9.59999999999999,45.2,0,1,0,0,0,0,1,0,0,0.666666666666667,0.415789473684211
"1724",24.9,76.1,0,0,0,1,0,0,0,0,0,0.927083333333334,0.1
"3046",4.3,45.8,1,0,0,1,0,0,0,0,0,0.125,0.5
"2283",18.6,32,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.45
"1157",11.8,56.6,1,1,0,0,0,0,0,1,0,0.885416666666667,0.765789473684211
"873",21.6,50.4,0,0,0,1,0,0,0,0,0,0.291666666666667,0.315789473684211
"1612",23,67.4,0,0,0,1,0,0,0,0,0,0.729166666666667,0.115789473684211
"787",10.7,72.2,0,0,0,1,0,0,0,0,0,0.135416666666666,0.25
"3670",24.4,37.8,0,0,0,1,0,0,0,0,0,0.385416666666666,0.484210526315789
"1228",1.8,42.1,1,1,0,0,0,0,0,1,0,0.208333333333333,0.781578947368421
"220",7.59999999999999,62.6,0,0,0,1,0,0,0,0,0,0.666666666666667,0.15
"2886",22.7,42.4,0,0,1,0,0,0,0,0,0,0.75,0.681578947368421
"657",8.3,61.2,0,1,0,0,0,0,0,1,0,0.645833333333333,0.184210526315789
"1227",7.7,55.3,0,1,0,0,0,0,0,1,0,0.8125,0.86578947368421
"3644",24,36.4,0,0,0,1,0,0,0,0,0,0.59375,0.465789473684211
"1899",11.8,64.6,0,0,1,0,0,0,0,0,0,0.927083333333334,0.815789473684211
"992",3.3,54.4,1,0,1,0,0,0,0,0,0,0.71875,0.715789473684211
"420",24.6,27.4,0,0,0,1,0,0,0,0,0,0.458333333333333,0.434210526315789
"3432",24.2,50.9,1,0,0,1,0,0,1,0,0,0.0312499999999997,0.534210526315789
"3849",8,72.8,0,0,0,1,0,0,0,0,0,0.729166666666667,0.0842105263157895
"2261",11.5,50,1,0,0,1,1,0,0,0,0,0.0520833333333334,0.05
"3953",10.8,58.1,1,0,1,0,0,0,0,0,0,0.927083333333334,0.215789473684211
"1594",18.9,47.4,1,0,1,0,0,0,0,0,0,0.927083333333334,0.534210526315789
"1121",7.5,67.1,1,0,1,0,0,0,0,0,0,0.697916666666667,0.0342105263157895
"199",6.2,56.2,0,1,0,0,0,0,1,0,0,0.520833333333334,0.434210526315789
"2573",9.5,34,0,0,0,1,0,0,0,0,0,0.0520833333333334,0.1
"1537",18.1,54.6,0,0,0,1,0,0,0,0,0,0.0833333333333331,0.0842105263157895
"632",14.3,44,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.534210526315789
"1131",14,28.4,0,0,0,1,0,0,0,0,0,0.458333333333333,0.0657894736842105
"4042",6.7,52.4,1,1,0,0,0,0,0,0,0,0.145833333333333,0.365789473684211
"1381",13.8,54.8,0,1,0,0,0,0,0,0,0,0.5,0.85
"3138",13.3,65.6,0,0,0,1,0,0,0,0,0,0.770833333333334,0.55
"3082",29.6,45.2,0,0,0,1,0,0,0,0,0,0.333333333333333,0.15
"3577",9.2,47.4,0,1,0,0,0,0,0,0,0,0.4375,0.35
"2075",19.9,27.5,1,0,0,1,0,0,0,0,0,0.4375,0.881578947368421
"862",7.59999999999999,53.4,0,1,0,0,0,0,0,1,0,0.177083333333333,0.91578947368421
"3205",9.40000000000001,42.1,1,0,0,1,0,0,0,0,0,0.885416666666667,0.284210526315789
"3442",11.4,66.4,0,0,1,0,0,0,0,0,0,0.864583333333334,0.134210526315789
"3509",47.1,51.3,0,0,0,1,0,0,0,0,0,0.614583333333334,0.265789473684211
"3834",26.6,78.9,0,0,0,1,0,0,0,0,0,0.635416666666666,0.6
"1944",13.8,38.6,0,0,0,1,0,0,0,0,0,0.666666666666667,0.0368421052631579
"2745",6.59999999999999,44,1,0,1,0,0,0,0,0,0,0.229166666666666,0.0342105263157895
"649",9.40000000000001,39.6,0,1,0,0,0,0,0,1,0,0.0833333333333331,0.384210526315789
"1641",18.5,36.8,0,0,1,0,0,0,0,0,0,0.666666666666667,0.86578947368421
"2155",7,49.5,0,0,0,1,0,0,0,0,0,0.510416666666667,0.0842105263157895
"1189",9.90000000000001,51.8,0,0,0,1,0,0,0,0,0,0.385416666666666,0.1
"282",20.5,69.9,0,0,0,1,0,0,0,0,0,0.0624999999999994,0.215789473684211
"1898",9.40000000000001,41.2,0,1,0,0,0,0,0,0,0,0.645833333333333,0.215789473684211
"8",17.3,28,0,0,0,1,0,0,0,0,1,0.354166666666667,0.781578947368421
"4124",8.3,68.3,0,0,1,0,0,0,0,0,0,0.364583333333334,0.5
"2028",6.3,59.3,1,0,0,1,0,0,0,0,0,0.270833333333333,0.0157894736842105
"2586",20.5,71.1,0,0,0,1,0,0,0,0,0,0.937500000000001,0.1
"2387",12.8,50.5,0,0,0,1,0,0,0,0,0,0.5625,0.55
"403",4.3,33.4,0,0,0,1,0,0,0,0,0,0.541666666666667,0.0342105263157895
"1156",23.7,31.8,1,0,0,1,0,0,0,0,0,0.104166666666667,0.765789473684211
"2351",14.6,51,1,0,0,1,0,0,0,0,0,0.135416666666666,0.0342105263157895
"2065",13.1,56.9,0,0,0,1,0,0,0,0,0,0.270833333333333,0.115789473684211
"4029",11.1,47.4,0,1,0,0,0,0,1,0,0,0.8125,0.415789473684211
"369",22.8,40.1,0,0,1,0,0,0,0,0,0,0.635416666666666,0.465789473684211
"1653",9.5,49.8,0,1,0,0,0,0,0,0,0,0.354166666666667,0.45
"3852",17.9,56.9,1,0,1,0,0,0,0,0,0,0.947916666666667,0.115789473684211
"3456",18.3,43.4,0,0,0,1,0,0,0,0,0,0.5,0.434210526315789
"78",11.5,50,1,0,0,1,1,0,0,0,0,0.677083333333334,0.0157894736842105
"581",11.5,50,1,0,1,0,1,0,0,0,0,0.0729166666666663,0.25
"2620",19.2,25,0,0,0,1,0,0,0,0,0,0.875,0.134210526315789
"327",25.8,55.2,0,0,1,0,0,0,0,0,0,0.947916666666667,0.05
"2877",18.6,48.7,0,0,1,0,0,0,0,0,0,0.427083333333333,0.0842105263157895
"1144",2.3,59,0,0,1,0,0,0,0,0,0,0.729166666666667,0.115789473684211
"2549",18.5,65.8,0,0,0,1,0,0,0,0,0,0.125,0.384210526315789
"3173",15.8,65.1,1,0,1,0,0,0,0,0,1,0.114583333333333,0.115789473684211
"1451",18.2,54,0,0,1,0,0,0,0,0,0,0.947916666666667,0.0342105263157895
"2130",24.8,57.1,0,0,0,1,0,0,0,0,0,0.510416666666667,0.234210526315789
"3962",25.7,43.1,0,0,1,0,0,1,0,0,0,0.395833333333333,0.465789473684211
"3561",10.8,34.7,0,0,0,1,0,0,0,0,0,0.65625,0.05
"192",39.1,62.5,0,0,1,0,0,0,0,0,0,0.53125,0.165789473684211
"3939",18.5,47,0,0,0,1,0,0,0,0,0,0.458333333333333,0.05
"2325",16.8,38.4,0,0,1,0,0,0,0,0,0,0.635416666666666,0.715789473684211
"1605",6.7,33.2,0,0,0,1,0,0,0,0,0,0.739583333333333,0.415789473684211
"1233",4.90000000000001,27.5,0,0,0,1,0,0,0,0,0,0.0624999999999994,0.0342105263157895
"2954",9.3,53.2,0,1,0,0,0,0,1,0,0,0.260416666666667,0.484210526315789
"756",20.3,62.2,0,0,0,1,0,0,0,0,0,0.0104166666666661,0.384210526315789
"4005",28.2,31.2,0,0,0,1,0,0,0,0,0,0.875,0.134210526315789
"234",15.3,82.5,0,0,0,1,0,0,0,0,0,0.552083333333333,0.234210526315789
"2403",11.5,50,1,0,0,1,1,0,0,0,0,0.0729166666666663,0.184210526315789
"3242",8,54,0,0,0,1,0,0,0,0,0,0.458333333333333,0.334210526315789
"3984",25.4,37.6,0,0,0,1,0,0,0,0,0,0.322916666666666,0.334210526315789
"584",14.1,68.8,0,0,1,0,0,0,0,0,0,0.375,0.0157894736842105
"2791",3.3,56.9,0,1,0,0,0,0,0,1,0,0.729166666666667,0.365789473684211
"1020",10.4,40.1,0,0,0,1,0,0,0,0,0,0.479166666666666,0.15
"4109",7.7,56.4,1,1,0,0,0,0,1,0,0,0.145833333333333,0.0657894736842105
"330",7.09999999999999,51.5,0,1,0,0,0,0,0,0,0,0.614583333333334,0.6
"2610",6.09999999999999,41.5,1,1,0,0,0,0,0,0,0,0.34375,0.215789473684211
"3230",30.4,36.8,0,0,0,1,0,0,0,0,0,0.937500000000001,0.0657894736842105
"119",10.7,45.2,0,1,0,0,0,0,0,1,0,0.489583333333333,0.434210526315789
"3741",11.5,58.9,0,1,0,0,0,0,0,1,0,0.520833333333334,0.534210526315789
"665",24.2,38.2,0,0,0,1,0,0,0,1,0,0.0833333333333331,0.515789473684211
"2525",18.6,61.3,1,0,1,0,0,0,0,0,0,0,0.584210526315789
"3383",22.2,66.4,0,0,0,1,0,0,0,0,0,0.25,0.05
"3338",28.6,43.5,0,0,0,1,0,0,0,0,0,0.635416666666666,0.0657894736842105
"816",11.8,30,0,0,0,1,0,0,0,0,0,0.71875,0.315789473684211
"3045",5.3,45.6,1,0,0,1,0,0,0,0,0,0.885416666666667,0.0657894736842105
"3251",7.7,57.7,1,0,0,1,0,0,0,1,0,0.354166666666667,0.8
"733",9.3,49.9,1,0,1,0,0,0,0,0,0,0.375,0.25
"127",22.3,68.8,0,0,0,1,0,0,0,0,0,0.78125,0.05
"325",8.3,42.1,0,1,0,0,0,0,1,0,0,0.458333333333333,0.86578947368421
"2063",11.3,52.8,0,0,0,1,0,0,0,0,0,0.395833333333333,0.184210526315789
"3940",7.7,61,0,0,1,0,0,0,0,0,0,0.822916666666667,0.1
"912",13.3,57.2,0,0,0,1,0,0,0,0,0,0.572916666666667,0.65
"230",11.1,39.9,0,0,0,1,0,0,0,0,0,0.666666666666667,0.1
"942",26.8,27,0,0,1,0,0,0,0,0,0,0.416666666666667,0.4
"1829",18.2,28.4,0,0,1,0,0,0,0,0,0,0.541666666666667,0.165789473684211
"3052",7.7,44,0,1,0,0,0,0,0,0,0,0.270833333333333,0.4
"3604",10.1,70.4,0,0,1,0,0,0,0,0,0,0.4375,0.05
"817",6,56.3,1,0,0,1,0,0,0,0,0,0.916666666666667,0.0157894736842105
"3480",16.2,35.7,1,0,1,0,0,0,0,0,1,0.0624999999999994,0.0657894736842105
"124",11.5,50,1,0,1,0,1,0,0,0,0,0.927083333333334,0.35
"557",30.4,47.2,0,0,0,1,0,0,0,0,0,0.229166666666666,0.465789473684211
"2123",22.5,28.6,0,0,1,0,0,0,0,0,0,0.15625,0.115789473684211
"2413",21.8,64.2,0,0,1,0,0,0,0,0,0,0.53125,0.75
"1490",5.09999999999999,55,1,1,0,0,0,0,0,0,1,0.791666666666667,0.134210526315789
"1656",10,67.6,0,0,0,1,0,0,0,0,0,0.802083333333333,0.1
"4",15.2,52.6,1,0,0,1,0,0,0,0,0,0.552083333333333,0.15
"419",8.2,40.6,0,1,0,0,0,0,0,0,0,0.510416666666667,0.265789473684211
"2523",10.6,59.5,0,0,1,0,0,0,1,0,0,0.947916666666667,0.1
"241",10.8,30.9,0,1,0,0,0,0,0,0,0,0.0729166666666663,0.9
"712",5.5,42,0,0,0,1,0,0,0,1,0,0.395833333333333,0.115789473684211
"4136",6.40000000000001,41,1,0,1,0,0,0,0,0,0,0.1875,0.0657894736842105
"3115",7.90000000000001,59.7,1,0,0,1,0,0,0,0,0,0.197916666666667,0.05
"724",23.8,46.6,0,0,0,1,0,0,0,0,0,0.71875,0.565789473684211
"1788",10.2,40.3,1,0,0,1,0,0,0,0,0,0.291666666666667,0.0842105263157895
"3869",12.2,65,0,0,1,0,0,0,0,0,0,0.208333333333333,0.384210526315789
"426",3.2,50.1,1,0,0,1,0,0,0,0,0,0.34375,0.0342105263157895
"3304",17.7,74,1,0,0,1,0,1,0,0,0,0.34375,0.65
"191",10.3,67.9,0,0,1,0,0,0,0,0,0,0.958333333333333,0.15
"1805",11.1,66.7,0,0,0,1,0,0,0,0,0,0.427083333333333,0.2
"2720",9.5,42.5,0,0,0,1,0,0,0,0,0,0.572916666666667,0.0157894736842105
"255",11.4,34,0,0,1,0,0,0,0,0,0,0.583333333333333,0.0657894736842105
"2821",1.5,39.7,1,0,0,1,0,0,0,0,0,0.46875,0.05
"76",23.8,51.8,1,0,0,1,0,0,0,1,0,0.104166666666667,0.15
"2101",21.6,57.7,0,0,0,1,0,0,0,0,0,0.458333333333333,0.25
"1314",11.3,51.8,1,0,1,0,0,0,0,1,0,0.833333333333334,0.0842105263157895
"1640",22.9,57.9,0,0,1,0,0,0,0,0,0,0.270833333333333,0.115789473684211
"2526",13.7,54.8,0,0,1,0,0,0,1,0,0,0.864583333333334,0.184210526315789
"2959",12.9,69.7,0,0,1,0,0,0,0,0,0,0.333333333333333,0.15
"3936",22.1,65.8,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.731578947368421
"1802",6.5,33.2,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.0342105263157895
"899",25.3,44,0,0,1,0,0,0,0,0,0,0.71875,0.63421052631579
"3742",11.1,60.1,0,0,0,1,0,0,0,0,0,0.25,0.384210526315789
"3888",3,60.9,0,0,0,1,0,0,0,0,0,0.604166666666667,0.384210526315789
"2462",12.3,47.9,0,1,0,0,0,0,0,0,0,0.65625,0.334210526315789
"3131",5.09999999999999,47.2,0,0,0,1,0,0,0,0,0,0.375,0.0342105263157895
"3264",4.3,69.6,1,0,0,1,0,0,1,0,0,0.916666666666667,0.115789473684211
"1623",1.3,52.4,1,0,0,1,0,0,0,1,0,0.833333333333334,0.25
"3779",13.3,27.1,0,0,0,1,0,0,0,0,0,0.208333333333333,0.0342105263157895
"2120",23.9,64.8,0,0,1,0,0,0,0,0,0,0.197916666666667,0.234210526315789
"1583",19.5,46.6,0,0,0,1,0,0,0,0,0,0.354166666666667,0.0157894736842105
"4030",11.8,18,1,0,1,0,0,1,0,0,0,0.21875,0.365789473684211
"1483",16.3,59.1,0,0,0,1,0,0,0,1,0,0.260416666666667,0.91578947368421
"2348",28.3,55.4,0,0,0,1,0,0,0,0,0,0.78125,0.4
"1515",11.1,57.3,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.85
"3669",3.59999999999999,65,0,0,0,1,0,0,0,0,0,0.229166666666666,0.0342105263157895
"3200",8.8,50.5,0,0,1,0,0,0,0,0,0,0.447916666666667,0.1
"1065",5.59999999999999,53,1,1,0,0,0,0,0,1,0,0.927083333333334,0.465789473684211
"872",13.7,51.8,0,0,0,1,0,0,0,0,0,0.885416666666667,0.115789473684211
"2214",25.1,48.3,0,0,1,0,0,0,0,0,0,0.5,0.65
"2106",12,38.2,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.465789473684211
"2408",21,53,1,0,1,0,0,0,0,0,0,0.34375,0.781578947368421
"1633",12.2,66.9,0,0,0,1,0,0,0,0,0,0.6875,0.265789473684211
"3486",15.8,49.1,0,0,0,1,0,0,0,0,0,0.5625,0.15
"3619",12,49.4,1,0,1,0,0,0,0,0,0,0.916666666666667,0.334210526315789
"1556",5.59999999999999,46.8,0,1,0,0,0,0,0,1,0,0.479166666666666,0.115789473684211
"2398",7.8,50.7,1,0,0,1,0,0,1,0,0,0.791666666666667,0.465789473684211
"2087",15.4,35.6,0,0,1,0,0,0,0,0,0,0.90625,0.681578947368421
"1590",2.59999999999999,59.9,0,0,0,1,0,0,0,0,0,0.84375,0.1
"211",5.5,53.6,0,1,0,0,0,0,0,0,0,0.697916666666667,0.165789473684211
"3877",21.8,28.5,0,0,1,0,0,0,0,0,0,0.864583333333334,0.2
"1958",20.8,58.3,1,0,0,1,0,0,0,0,0,0.0833333333333331,0.831578947368421
"285",12.3,71,0,0,0,1,0,0,0,0,0,0.6875,0.0157894736842105
"583",8.09999999999999,64.6,1,0,1,0,0,0,0,0,0,0.0833333333333331,0.165789473684211
"1046",5.40000000000001,65,0,1,0,0,0,0,0,0,0,0.0729166666666663,0.165789473684211
"2417",7,48.9,0,1,0,0,0,0,0,1,0,0.46875,0.61578947368421
"677",11.5,50,1,0,0,1,1,0,0,0,0,0.541666666666667,0.61578947368421
"2012",10,50.3,1,0,0,1,0,0,0,0,0,0.833333333333334,0.05
"308",17.5,10.7,1,0,0,1,0,0,0,0,0,0.937500000000001,0.75
"3399",27.5,39.9,0,0,0,1,0,0,0,0,0,0.791666666666667,0.565789473684211
"728",7.8,59,1,0,1,0,0,0,0,0,0,0.947916666666667,0.0342105263157895
"3933",10.7,59,0,1,0,0,0,0,0,1,0,0.895833333333333,0.0842105263157895
"97",24.6,62.1,0,0,0,1,0,0,0,0,0,0.8125,0.5
"3898",24.8,41.2,0,0,0,1,0,0,0,0,0,0.427083333333333,0.1
"4022",11.8,45.6,0,0,1,0,0,0,0,1,0,0.458333333333333,0.515789473684211
"2608",10,38.3,1,1,0,0,0,0,0,1,0,0.90625,0.665789473684211
"1016",20.3,43.2,0,0,0,1,0,0,0,0,0,0.5,0.484210526315789
"2774",21.5,62.3,0,0,0,1,0,0,0,0,0,0.572916666666667,0.215789473684211
"1093",21.1,70.1,0,0,0,1,0,0,1,0,0,0.927083333333334,0.7
"1389",9.90000000000001,46,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.5
"1395",23.9,46,1,0,1,0,0,0,0,0,1,0.833333333333334,0.815789473684211
"35",4.3,53.4,0,1,0,0,0,0,0,0,0,0.739583333333333,0.284210526315789
"1822",11.3,61.7,1,0,0,1,0,0,0,0,1,0.937500000000001,0.2
"1455",13,69.3,0,0,0,1,0,0,0,0,0,0.510416666666667,0.534210526315789
"909",19.7,51.3,1,0,0,1,0,0,0,0,0,0.1875,0.184210526315789
"4027",7.09999999999999,35.2,0,0,0,1,0,0,0,0,0,0.447916666666667,0.0842105263157895
"3408",2.09999999999999,49.1,1,1,0,0,0,0,0,1,0,0.572916666666667,0.15
"1243",7.5,64.1,0,0,0,1,0,0,0,0,0,0.5625,0.3
"483",23.4,60.4,1,0,1,0,0,0,0,0,0,0.927083333333334,0.234210526315789
"3947",26.2,60,1,0,0,1,0,0,1,0,0,0.937500000000001,0.315789473684211
"2117",31.7,63.6,0,0,1,0,0,0,0,0,0,0.90625,0.234210526315789
"2389",9.09999999999999,73.4,0,0,1,0,0,0,0,0,0,0.104166666666667,0.0657894736842105
"1513",13.3,52.6,0,0,0,1,0,0,0,0,0,0.34375,0.234210526315789
"855",4.3,53.7,0,1,0,0,0,0,0,1,0,0.937500000000001,0.115789473684211
"1291",9.3,55,1,0,1,0,0,0,0,0,0,0.0520833333333334,0.0342105263157895
"1087",15.5,56.3,0,0,1,0,0,0,0,0,0,0.59375,0.15
"704",9.3,61.4,0,0,1,0,0,0,0,0,0,0.5,0.115789473684211
"1849",22.2,45.2,0,0,1,0,0,0,0,0,0,0.6875,0.05
"2697",13.3,45,1,0,0,1,0,0,0,0,0,0.385416666666666,0.05
"822",6.7,41.5,0,1,0,0,0,0,0,0,0,0.875,0.184210526315789
"1835",13.7,55.3,0,0,0,1,0,0,0,1,0,0.677083333333334,0.384210526315789
"3507",20.5,44.2,0,0,0,1,0,0,0,0,0,0.739583333333333,0.1
"1685",6.59999999999999,33.5,0,0,0,1,0,0,0,0,0,0.197916666666667,0.234210526315789
"3498",10.4,57,0,0,0,1,0,0,0,0,0,0.239583333333333,0.0842105263157895
"3792",9.5,37.5,1,0,1,0,0,0,0,0,0,0.90625,0.0342105263157895
"370",7.8,52.2,0,1,0,0,0,0,0,0,0,0.645833333333333,0.465789473684211
"70",1.7,58.9,0,0,0,1,0,0,0,0,0,0.572916666666667,0.434210526315789
"3677",21.6,67.9,0,0,1,0,0,0,0,0,0,0.65625,0.165789473684211
"2976",14.4,42.7,0,0,1,0,0,0,0,0,0,0.572916666666667,0.0842105263157895
"553",24.1,31.3,0,0,0,1,0,0,0,0,0,0.739583333333333,0.25
"2291",8.09999999999999,33.5,1,0,1,0,0,0,0,0,0,0.5625,0.665789473684211
"686",10.4,82.8,0,0,0,1,0,0,0,0,0,0.614583333333334,0.0157894736842105
"1374",14.4,44.4,1,0,0,1,0,0,0,0,0,0.822916666666667,0.63421052631579
"1823",22.6,35.8,0,0,0,1,0,0,0,0,0,0.729166666666667,0.2
"4014",28.7,35.5,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.0842105263157895
"2349",23.1,73.8,0,0,0,1,0,0,0,0,0,0.364583333333334,0.184210526315789
